mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,zcr,chroma_mean,label
-500.26053,49.442272,2.8287516,2.6688147,-16.855753,-18.75285,1.331578,-5.7997146,-17.926462,12.669757,-6.849816,7.1484847,8.902441,1314.850568436896,0.03631138392857143,0.23211624,female1
-435.57205,34.324883,-29.603872,-16.955587,-18.788242,-13.415692,0.11674592,-8.558144,-9.086008,25.039278,10.463597,6.5598183,2.632191,1539.7539647221379,0.06307190953038674,0.23182029,female1
-399.15503,12.586835,-42.185993,19.764454,8.649845,-32.482845,-31.727062,5.2582455,2.689297,4.895955,9.466208,12.845283,-3.9868193,1870.492254045856,0.08191653332078314,0.25510988,female1
-422.3805,8.3013525,-30.884691,22.409386,1.7750468,-27.518492,-25.516813,4.2937493,0.5357481,-0.843721,12.37323,13.286395,-7.6724153,1812.797952681205,0.06287742820945946,0.25146258,female1
-425.2336,27.706995,-17.340572,-4.637022,-15.36565,-21.687614,-4.325331,-7.857529,-7.1875415,20.046913,13.182483,5.514812,-0.30433792,1373.0332340720063,0.05700364037958115,0.25746578,female1
-424.73325,26.171417,-12.47722,-4.8732114,-15.407565,-17.482542,-5.606169,-7.8390594,-9.765061,16.654778,11.182064,5.8433905,0.19693726,1325.9266456671915,0.044076248254189945,0.23680022,female1
-520.76215,121.69925,-0.76365364,16.12887,6.275901,-6.6511536,-19.539234,-20.048712,-40.500423,17.528276,5.2371325,-2.2215142,8.345136,1428.68250521814,0.040216261340725805,0.33122537,female1
-530.22064,118.34144,-3.8074136,32.124535,26.987732,-19.447924,-38.565693,-17.232458,-24.078377,11.479145,-4.640696,-4.352739,12.662225,1406.414740577001,0.03823454483695652,0.30751848,female1
-548.23065,108.791855,-11.6301155,41.547462,38.043373,-21.188587,-43.343945,-10.6377325,-13.425402,4.6554565,-9.470124,-1.8765494,14.409245,1534.281509165791,0.03958306430785124,0.3246188,female1
-502.6141,140.24477,-0.81983966,14.622141,-13.337317,-16.613544,-12.486687,-19.30666,-40.60066,8.306092,-3.1098347,-1.1260952,14.151812,1205.641221058961,0.03726407797029703,0.3168051,female1
-546.4884,129.96777,5.164504,19.32718,-5.5794826,-7.9425206,-11.193619,-15.711659,-39.695152,10.127032,-4.9845724,0.82694,18.16475,1256.9508371686043,0.034445057744565216,0.31140217,female1
-381.43268,40.492798,-63.152813,-7.814117,-38.488655,-27.982666,21.161465,-7.0252943,-26.925873,31.768175,-9.67603,3.7477105,15.360932,2058.010584092489,0.08027008289599237,0.25670552,female1
-413.45148,20.217468,-68.109505,48.060577,19.04387,-48.398487,-24.14342,-2.9594724,-13.345879,10.554084,-5.643645,2.7168822,17.084461,2160.4900785178766,0.11891025170347744,0.27607697,female1
-405.17447,3.3242311,-56.096478,61.42648,12.851868,-49.888355,-7.2459283,-2.9744055,-25.64044,4.128664,-10.285416,5.130058,6.622633,2245.876518828927,0.09171734434185606,0.22980422,female1
-420.7401,39.295284,-26.398905,5.0644655,-39.114445,-40.356377,15.346469,-2.9751859,-27.9654,30.199232,-9.581086,-2.4591777,18.89852,1918.5504892887118,0.07106289272890484,0.24014905,female1
-449.8653,34.003273,-9.76386,13.052628,-29.884415,-30.241991,10.619584,-6.6520824,-31.132116,20.165564,-14.616052,-0.98473936,14.662502,1745.04106099614,0.05046775124289773,0.20348851,female1
-350.22604,11.822562,-54.97852,-5.3142357,-31.961344,-25.319963,5.713596,-10.091619,-23.50314,43.837307,7.9623947,5.2243514,9.022828,2085.5865657124473,0.08967346309007707,0.23421314,female1
-365.424,3.7921202,-63.875202,28.746933,4.140448,-44.147243,-29.495493,3.942026,-8.630423,14.850124,10.3340435,8.9365425,8.816537,2070.4181610726446,0.10196505248091603,0.23060519,female1
-379.93768,-1.6998557,-55.697647,37.662186,0.14733495,-41.518578,-21.431316,1.1036242,-14.287544,9.161446,10.6335125,11.321772,3.5712526,2145.88263262685,0.09476659982174689,0.23925218,female1
-378.02924,13.642396,-31.912334,2.1298616,-29.939915,-31.528866,1.0680169,-9.188197,-25.212515,35.571896,4.453247,1.9519333,12.0859995,1958.2238420434392,0.07077003761574074,0.21228863,female1
-397.65503,11.599308,-25.918268,5.0641193,-26.910278,-27.495405,0.2378533,-13.202016,-26.82603,32.498413,4.82536,5.990692,13.0518465,1906.004268864922,0.06027684067234849,0.20968433,female1
-494.14175,56.452,-43.6605,-5.99468,-30.742174,-21.228252,18.906212,-5.276098,-15.882941,20.582806,-0.8957309,2.2648041,15.21703,1730.6421863646904,0.06639521059782609,0.2426074,female1
-495.24094,27.954496,-54.91166,43.504005,20.601412,-37.39307,-25.084324,-3.750646,-8.731597,7.2732487,-3.3707097,6.2457843,13.268633,1918.7928450169757,0.08897379557291667,0.23342143,female1
-485.5086,14.687729,-43.432785,52.42642,12.095859,-36.34837,-11.651032,-2.487101,-14.795908,-4.502803,-2.651592,7.885741,6.1189404,1971.5025162660957,0.07244914567389456,0.21667854,female1
-489.86374,50.232586,-19.092978,7.6838408,-34.462753,-34.505497,9.659695,-10.370009,-20.64439,21.20658,-5.08744,2.2693894,17.487886,1540.5632130618362,0.05855964211856618,0.20838077,female1
-519.48145,50.655636,-9.042338,6.6464725,-23.882383,-22.22495,8.418973,-11.853146,-18.095398,10.124815,-10.552121,2.3750825,13.868303,1400.6682474536105,0.047529369481877325,0.19627008,female1
-418.99063,25.92835,-40.022064,-9.148724,-23.416275,-20.225317,-0.09748522,-10.616756,-13.503607,32.15641,10.65735,5.779811,4.285506,1735.4043624464675,0.06843548188485114,0.21182075,female1
-410.89703,7.5563455,-44.355618,20.363552,5.843388,-33.25846,-32.132446,0.26419252,-1.2724011,6.365432,7.13019,14.965919,2.5023518,1906.4386888553881,0.08321442546416234,0.21302605,female1
-408.6396,4.979892,-38.65516,23.91387,4.2530146,-35.132603,-30.467617,2.691509,-5.700688,0.9052027,10.181812,17.817726,-0.8335246,1864.471100200227,0.06798231336805556,0.20071013,female1
-443.932,27.013458,-20.594639,-1.6092114,-23.347816,-26.058054,-5.277587,-9.78478,-13.012856,22.574657,9.899312,8.002413,5.7697167,1506.506209834159,0.059806329356392296,0.1878091,female1
-448.20245,26.10184,-16.311268,-3.837228,-18.38725,-19.718836,-8.21086,-10.930398,-12.411408,16.649778,10.089984,8.706961,4.9732075,1420.7721387222798,0.05342021173807421,0.19759773,female1
-483.08432,45.861813,-41.382908,-7.451698,-34.813744,-14.075609,19.116455,-9.12809,-20.59957,29.405699,-2.219292,2.1698203,18.04732,1857.9299658550121,0.07977802516480731,0.21914089,female1
-487.59827,15.72989,-44.563316,34.020958,14.646074,-37.07701,-26.109869,-0.49155357,-4.045499,18.042498,-6.0493174,3.663389,14.832644,2086.284226280055,0.11125731962099812,0.23088963,female1
-501.9838,0.45958382,-32.319576,59.941288,8.445266,-38.545166,-4.731375,-4.2479606,-20.016916,4.743326,-7.4047146,8.033446,5.067564,2184.6249526032893,0.08072657803180915,0.2063948,female1
-515.97034,43.245396,-11.535916,8.500879,-32.10494,-32.23853,14.542559,-6.2967315,-18.368244,25.592216,-7.2206984,1.522344,15.611302,1749.253270976912,0.06543606430736941,0.20307577,female1
-509.17313,40.114292,-1.7946494,7.2372913,-20.190228,-17.79074,5.7113585,-9.796307,-26.505713,15.754719,-11.586488,3.895164,13.385891,1549.296722516225,0.04005061945266272,0.18053585,female1
-394.3654,40.965614,-65.500404,-6.7512555,-40.87725,-30.692312,26.882565,-15.778846,-22.90056,28.01694,-11.590324,6.360121,10.090965,2115.439186505537,0.09022592397836539,0.24619026,female1
-420.75946,15.869585,-74.932556,47.066174,17.081905,-49.601955,-19.552593,-6.130047,-22.140512,15.181978,-8.254662,3.0620797,19.843992,2228.1450023583357,0.12191871279761905,0.2431156,female1
-410.96683,-1.666885,-54.577225,59.51703,9.2485,-48.79055,-5.3276334,-4.2540774,-29.522058,2.039119,-10.574409,2.0490022,8.875142,2352.7885368090533,0.09384419939159291,0.24845557,female1
-440.9218,44.453156,-24.217375,7.161557,-40.86721,-43.793053,12.110152,-9.528185,-28.422585,20.790178,-8.028964,0.16267443,15.928968,1741.182022690824,0.06366248497596154,0.20843357,female1
-449.35156,33.371433,-8.061282,10.0553875,-29.064241,-26.517866,8.693382,-9.425839,-32.976627,14.300026,-14.094147,0.5029971,14.532586,1712.7606987973013,0.04304338599217311,0.21093895,female1
-603.7016,99.44247,-2.445413,-35.313194,-18.441605,-4.738692,11.495289,-8.618882,-15.856504,31.54647,10.529199,9.321003,0.78053313,1707.14774019044,0.07376417854341004,0.2331608,female1
-615.9951,58.101852,-5.8688345,36.44816,16.597387,-31.97267,-31.009956,-7.913787,-2.6294553,7.532906,-0.39228046,20.255453,12.8351555,1744.6808881266359,0.05308166633492569,0.17751281,female1
-657.9894,40.795197,12.739319,42.87283,11.353398,-12.736996,-6.907656,-4.0833645,-5.31482,-4.0110316,4.695355,9.921042,1.8346157,1444.960473235639,0.03825184000965251,0.20391785,female1
-655.6653,87.69537,24.372791,0.16644673,-21.407269,-16.754547,0.9498683,-7.568284,-5.5241756,6.368506,2.4071333,8.852222,15.693881,1059.1358862586594,0.04760507887476008,0.2104635,female1
-659.6372,72.34686,25.966593,3.5550857,-9.821038,-5.6792727,0.30740196,-8.49225,-8.69045,-2.8123205,-3.6951985,9.676014,11.795218,969.8008434343005,0.03822660900297619,0.15611891,female1
-319.28183,45.680763,-87.60623,-17.490301,-18.294119,-2.235948,18.415316,-4.5597806,-12.3364,33.852703,-20.242943,-5.9333196,6.966336,1874.9560621664289,0.10089733195754717,0.24203119,female2
-348.46902,18.021118,-60.57154,10.603439,-7.6419344,-34.822456,-1.0332193,0.3618679,11.073154,23.896154,-21.744421,8.794651,-4.0938787,2357.2496328576335,0.10934986787683823,0.25608736,female2
-386.67642,-8.0506525,-15.326939,52.276733,1.1914246,-35.26154,0.23997086,-14.622501,-15.148441,2.8226366,-10.591341,10.558448,-9.987524,2596.114480296511,0.10210712139423077,0.21005157,female2
-355.6417,46.06443,-53.56623,-16.005507,-35.230293,-12.00696,25.84299,-24.43416,1.7720613,32.869633,-10.314309,-1.7493846,2.9095292,1861.7051998275124,0.09371708216292135,0.21904154,female2
-430.38327,27.84054,12.902824,0.4064566,-7.3445187,2.1083279,7.172502,-26.148684,-27.305574,4.4629664,-10.857222,1.8981702,0.24779743,1867.8709223322835,0.03896852889150943,0.20451699,female2
-538.2487,94.30414,-12.625261,-14.547685,-5.5100636,5.349393,17.732277,-21.864399,-2.644266,30.986084,-0.4694253,0.73737186,6.0335445,1786.3436630677907,0.05172909007352941,0.22711611,female2
-556.9352,71.179825,-2.031826,29.667704,19.361603,-23.16041,-10.319283,-3.3514717,-3.9620883,15.109209,-4.4176707,7.8778863,10.1932125,1849.95485993474,0.03689313616071429,0.21736686,female2
-597.59973,61.309982,26.832935,50.901913,26.99943,-26.733395,-7.1692944,0.35045838,-17.226835,2.5209122,5.708316,0.94589716,-3.139943,1709.0593429468022,0.03591701779026217,0.20796894,female2
-601.1878,95.01918,51.68766,-5.4360933,-15.544922,-9.189976,9.946736,-1.9222164,-0.18515451,1.1374788,-5.94174,5.4996967,6.975395,1233.2795793822263,0.03212193080357143,0.24260397,female2
-620.0426,99.516205,50.3435,-4.126776,-5.054215,3.050421,16.59604,-0.5339342,-16.526775,-4.035623,-9.133547,0.9689027,9.376747,1099.3789288714415,0.031051070601851853,0.23881271,female2
-441.65598,64.44058,-36.275547,-32.713814,-21.516815,-1.7301179,16.503248,-5.350363,-24.633331,21.770826,-9.2189,-3.749034,9.482739,1847.1658286943577,0.07624162946428571,0.38046384,female2
-450.36954,45.207672,-25.431385,23.127953,6.880343,-46.58019,-11.9085245,-3.3835545,-18.261898,8.408595,-13.228257,17.261066,-4.569707,2029.795488069506,0.0636181640625,0.29675967,female2
-507.80328,16.115877,8.576579,47.03087,7.998382,-33.004307,-6.6170206,3.0399802,-29.329252,-0.8488253,-5.8862934,2.2471917,-6.027006,2473.8426364685943,0.05669806985294118,0.30021024,female2
-484.58136,82.87662,15.486873,-9.921363,-39.808968,-23.049528,9.066325,-4.9580183,-17.355259,10.579918,-10.412034,-3.321592,17.941782,1328.678336968152,0.05526639014175258,0.3109178,female2
-474.41516,73.01023,36.64171,-3.833337,-8.859518,-10.00408,6.7868276,-1.9816335,-4.212736,-1.2394669,-5.1546445,-4.1639357,3.0226812,1304.9296948389108,0.03392783717105263,0.2861601,female2
-374.8584,57.132168,-38.96431,-29.474016,-32.129684,-5.0509725,21.73532,-4.14266,-22.613935,34.699806,1.3849063,5.0188217,10.018213,1750.7885942875707,0.07360284978693182,0.2689154,female2
-367.39468,18.093014,-33.294052,19.104195,9.205019,-45.144283,-14.272152,-3.793856,-3.0326624,6.4196706,2.4161701,17.885582,-0.3692414,2178.351802105868,0.07985409007352941,0.28141618,female2
-384.58902,4.776694,-19.29955,29.914457,1.6065373,-35.84124,-9.152731,-4.0400724,-13.634322,10.307966,3.9815612,17.86535,0.041083314,2225.8214552679055,0.06158927317415731,0.2750541,female2
-388.18942,48.84976,5.8018284,-17.063757,-36.419903,-17.926622,-6.134711,-12.71546,-5.7970266,14.48578,0.3555685,11.88253,14.906613,1540.8105537432562,0.05311676393072289,0.28962126,female2
-437.94064,53.74586,14.139899,-20.428186,-22.96122,-11.848891,-3.0326023,-17.519003,-7.730427,5.896671,2.2115927,7.4525833,11.267205,1383.6482655683712,0.03864235101744186,0.27997097,female2
-473.55338,84.749,-24.375044,-30.520613,-20.667145,-2.2335622,17.92097,-9.136258,-26.565659,24.97817,-10.800691,-4.9125986,11.028098,1702.2087236980942,0.062493971836419755,0.32282582,female2
-473.13727,43.411858,-8.861063,31.210033,8.466632,-41.99113,-11.367852,-0.3774588,-28.733717,7.576704,-9.771185,5.0189877,2.7110972,2123.21582446717,0.058487329727564104,0.25714594,female2
-574.2592,27.328201,14.500879,51.150436,10.5804825,-38.949368,-4.621527,11.870108,-22.469368,-0.48515263,0.223819,1.8088988,-5.2048407,2101.747958319602,0.04171238588483146,0.27762794,female2
-572.9727,95.633835,35.46655,0.44924125,-37.62257,-17.737638,4.8079724,-6.063419,-12.183005,13.048328,-8.104379,-6.1595383,23.789055,1130.40960914564,0.039412064985795456,0.31994867,female2
-598.3916,82.13778,45.97512,-1.2391359,-14.80568,-19.886677,-4.411776,-7.9585643,1.9397525,0.6629424,-3.104092,-0.7017415,-0.23081063,1270.6051819316326,0.03374448029891304,0.3044727,female2
-477.8605,86.44556,-13.323312,-20.823174,-37.34978,-14.961391,22.544556,-2.9412138,-12.80168,22.052505,-1.4306049,3.0961027,18.897352,1567.8812943897813,0.07291855922965117,0.28384402,female2
-491.66678,46.061687,-11.54305,30.104319,4.0152316,-41.624496,-8.951712,10.424719,-8.168763,5.0271535,10.223266,14.299814,-2.310167,1808.0046863722646,0.04889057957848837,0.2702272,female2
-492.03836,37.679005,-10.203266,37.398037,1.52884,-37.676437,-3.7954867,-6.175867,-6.5870204,7.2395115,8.994314,13.967557,2.1079175,1632.8534031782779,0.04051624644886364,0.2755724,female2
-484.67142,62.006145,15.004293,-12.509337,-36.122295,-15.368051,0.6627206,-8.075391,7.6114683,8.25491,1.5384319,13.1926985,6.923848,1348.197474901876,0.04947684151785714,0.25791422,female2
-501.32895,65.84207,16.718775,-11.663159,-19.024748,-5.960342,-2.8567548,-11.618061,-1.1953424,7.948127,4.5351005,12.877608,8.671968,1121.2738634089765,0.035572193287037035,0.31238794,female2
-529.5314,40.285835,12.06749,10.470721,0.7967794,-3.555605,3.9134138,3.3586757,3.581238,9.231208,7.6785665,8.3172455,5.997472,1581.9184343720156,0.04673307742214533,0.36889684,female2
-461.42856,111.85479,-8.761443,44.1311,22.969133,-15.03419,-17.180124,-18.027628,-19.995752,0.42137247,-4.7087293,-0.33860907,-8.975583,1400.2548890615444,0.034439960765418505,0.30234563,female2
-456.39743,118.68704,-19.627592,42.83934,27.82768,-16.792559,-18.24578,-20.448135,-18.921917,-0.39701515,-6.510741,-0.30688378,-8.720384,1347.1159139328547,0.03402681439836448,0.28392923,female2
-483.61362,116.78201,-15.102512,36.94833,26.393595,-13.979095,-18.38513,-6.311066,-14.160852,-7.5757737,-3.2578783,-1.1536667,-7.42774,1444.7107736766027,0.03832455458144796,0.27782276,female2
-473.63632,110.588615,-8.545365,37.370163,34.210213,-9.545319,-16.051077,-16.283035,-19.243597,5.008582,-5.8780665,0.5026535,-6.364292,1534.1500811946237,0.037751412898936174,0.29446456,female2
-468.94684,103.247,-8.603074,31.291506,36.143845,-3.0646532,-7.3677387,-15.354508,-27.314053,4.124061,2.3998451,-3.6130018,-1.9068581,1780.4339348678495,0.04495023988589212,0.2809113,female2
-529.69794,103.57285,-4.799164,35.977707,23.376785,-7.9661665,-8.370294,-9.432845,-11.203836,4.512956,0.00867748,3.355849,-1.7240338,1543.0143741925644,0.040903002854102165,0.35472524,female2
-381.30698,78.49841,-62.968895,-26.516514,-41.592262,-17.29895,19.118542,-4.301147,-27.503124,29.084759,-13.260419,2.0062659,13.348927,1634.2212649145176,0.075222048360951,0.25751805,female2
-376.60788,15.609228,-44.45762,36.777775,10.355678,-56.333126,-29.608034,-12.101037,-3.085332,1.3162804,-16.705853,24.669083,-0.5331957,2395.08839368182,0.1216761577560241,0.24176408,female2
-457.22928,8.151868,-20.912548,60.39717,14.696867,-37.981594,-15.990891,1.8154008,-20.372952,0.66763216,-15.500676,13.734927,-8.136986,2269.7672100508785,0.05544448039940828,0.2168214,female2
-475.67078,68.2338,22.054966,8.02003,-35.92723,-33.80446,-7.937454,-25.042614,-7.099987,7.388259,-4.448959,-2.2807117,4.4032545,1086.68458196525,0.04631894033286119,0.22323546,female2
-480.40155,61.47857,27.683268,-4.215992,-19.401222,-22.877653,-7.2792697,-15.41924,-7.915767,-1.6040261,-6.405428,-7.5315204,-1.2940068,1156.4395812377506,0.033544193097014924,0.21904522,female2
-341.8143,44.220825,-50.311264,-22.817207,-40.25831,-11.484196,17.10567,-12.315447,-13.685887,30.398548,-3.8610897,12.0286,17.517603,1678.2690102379795,0.0721275396319242,0.23335381,female2
-345.16098,0.741178,-39.596848,25.303751,3.2453573,-42.35089,-23.17997,-3.348355,4.4866624,4.202108,-1.7189339,27.620747,2.8958538,2228.0965535951086,0.10722952178030302,0.24823676,female2
-372.94156,-1.1845052,-28.68768,38.477543,-4.686693,-37.595955,-20.123388,3.1389642,-10.540718,0.69336325,2.412444,22.686678,-1.821198,2017.3642647279491,0.06281619358882522,0.20591918,female2
-375.61612,45.113407,-8.132276,-10.902205,-40.616528,-28.094149,-0.50105417,-11.639734,-2.5555627,11.510063,2.8559718,7.4710045,20.330004,1313.9697846907175,0.05703474733126722,0.21520971,female2
-400.42206,40.523075,6.980905,-13.150839,-26.430716,-19.972784,-7.8397765,-15.025463,-3.1363292,6.0734186,1.6049786,8.920587,12.247038,1144.7872262234569,0.042740338322829134,0.22097057,female2
-536.57574,109.07263,-21.14714,-12.955625,-31.254894,-15.740331,20.48323,-0.5055028,-8.744767,12.834735,4.0385213,-3.8214219,13.763719,1347.1964000046876,0.05694269729872881,0.24828768,female2
-481.9873,71.71384,-14.500558,35.39988,19.532057,-49.651,-31.721632,4.1035223,1.8832898,-8.720416,4.810733,-5.7040668,9.863442,1591.6820846964001,0.047911005434782605,0.20963837,female2
-502.52325,40.06393,0.2834257,52.70233,19.869972,-32.954464,-17.538015,7.0554543,-12.125012,-11.630359,-5.19079,8.427686,-10.5686035,1531.4191932203205,0.034297291825457314,0.19692102,female2
-541.5933,93.15617,54.225456,6.238025,-23.253256,-31.712137,-15.578487,-19.019295,2.114494,4.1526923,3.6773705,3.4376707,0.39602435,901.2053926929863,0.04194078947368421,0.20702812,female2
-577.1811,85.21575,61.731895,7.9793315,-7.6797323,-26.603342,-9.270863,-14.380991,4.1613917,3.1932,3.9340348,-0.2825565,0.961838,1032.4512811936963,0.03203965365356083,0.21436158,female2
-421.86465,57.007244,-30.229506,-27.874966,-37.653763,-5.1310835,13.684006,-1.2063577,-18.065239,27.274359,4.816718,9.920549,27.64186,1515.1410471173742,0.06380651822207084,0.2339666,female2
